tag_id,scaffold_id,terminus,num_msa_hits,af2_rmsd,af2_fix_rmsd,af3_rmsd,af3_fix_rmsd,esm_rmsd,esm_argmax_rmsd
2bn6,MBP,C,1807,2.873021125793457,3.2690279483795166,3.363039255142212,3.3334434032440186,3.0961766242980957,2.6395246982574463
1emz,no_scaffold,,358,2.7894134521484375,,1.250593900680542,,2.635110855102539,2.6951024532318115
1emz,GFP,N,358,2.78802752494812,2.8242976665496826,3.7846250534057617,3.400057554244995,5.754845142364502,3.419484853744507
1emz,GFP,C,358,2.7252769470214844,2.6292243003845215,2.3907647132873535,2.4193384647369385,7.429268836975098,2.730989456176758
1emz,SUMO,N,358,2.4890739917755127,2.5957415103912354,5.17069673538208,3.2246415615081787,1.5663484334945679,3.3367412090301514
1emz,SUMO,C,358,2.4097776412963867,2.70746111869812,2.381005048751831,4.964086532592773,2.711439371109009,3.0097415447235107
1emz,GST,N,358,2.711174488067627,2.7293787002563477,4.619659900665283,2.8719475269317627,5.729981899261475,2.782015562057495
1emz,GST,C,358,3.920907497406006,4.888149261474609,5.835622787475586,2.7410552501678467,2.6010165214538574,3.3205111026763916
1emz,MBP,N,358,8.278674125671387,2.6207923889160156,9.095335006713867,2.6501362323760986,,2.9388210773468018
1emz,MBP,C,358,2.8132195472717285,3.485738515853882,2.6580252647399902,3.333915948867798,2.433314323425293,2.458676815032959
5lm0,no_scaffold,,119,2.2686166763305664,,1.0543110370635986,,1.0549378395080566,1.2001625299453735
5lm0,GFP,N,119,1.5972533226013184,1.3287756443023682,3.611037254333496,1.2502895593643188,1.0972859859466553,3.014190435409546
5lm0,GFP,C,119,1.175277590751648,1.2345852851867676,4.592930316925049,1.0264513492584229,1.1223918199539185,1.34463632106781
5lm0,SUMO,N,119,4.102057933807373,1.4833225011825562,9.431488990783691,1.035178303718567,11.109827995300293,10.381986618041992
5lm0,SUMO,C,119,1.0750880241394043,1.410006046295166,0.7489411234855652,0.7329173684120178,1.0582269430160522,2.919140100479126
5lm0,GST,N,119,1.4560248851776123,1.4257198572158813,1.1746644973754883,1.381069540977478,10.676568031311035,10.49985408782959
5lm0,GST,C,119,5.050128936767578,2.14332914352417,10.743714332580566,2.134570598602295,10.154887199401855,9.143009185791016
5lm0,MBP,N,119,1.3174290657043457,1.4121687412261963,1.3514758348464966,1.5072532892227173,1.3363903760910034,3.211212635040283
5lm0,MBP,C,119,1.0099292993545532,1.2441266775131226,1.0761843919754028,1.089553713798523,,1.1550265550613403
1cfg,no_scaffold,,5979,3.5515449047088623,,2.8503475189208984,,10.79339599609375,10.470983505249023
1cfg,GFP,N,5979,4.199292182922363,9.898836135864258,3.8193202018737793,9.988518714904785,3.7757070064544678,5.706624984741211
1cfg,GFP,C,5979,3.3214614391326904,10.406597137451172,4.093636512756348,7.127864837646484,7.090456962585449,6.721725940704346
1cfg,SUMO,N,5979,3.8845434188842773,9.643540382385254,4.228513717651367,4.114437103271484,5.145844459533691,2.7143168449401855
1cfg,SUMO,C,5979,5.745336532592773,9.826964378356934,5.6331987380981445,8.229768753051758,4.248713970184326,5.144021987915039
1cfg,GST,N,5979,4.043182849884033,9.836164474487305,3.540473222732544,10.077754974365234,3.7810566425323486,4.323147773742676
1cfg,GST,C,5979,4.855856418609619,10.235575675964355,6.409013748168945,10.24197769165039,3.0871810913085938,3.9400081634521484
1cfg,MBP,N,5979,7.7387518882751465,10.157066345214844,9.605344772338867,10.048408508300781,,3.899731159210205
1cfg,MBP,C,5979,3.016763925552368,10.050381660461426,3.7107369899749756,10.015348434448242,3.2708637714385986,3.0899245738983154
2rlw,no_scaffold,,4,2.8215253353118896,,2.0387182235717773,,2.1714067459106445,10.824365615844727
2rlw,GFP,N,4,8.912203788757324,11.185541152954102,10.436633110046387,10.989290237426758,8.397811889648438,14.532622337341309
2rlw,GFP,C,4,10.961424827575684,13.33138656616211,11.218269348144531,10.859501838684082,5.2216057777404785,12.781078338623047
2rlw,SUMO,N,4,6.738590717315674,6.804019451141357,10.014350891113281,8.983497619628906,7.487362384796143,10.774382591247559
2rlw,SUMO,C,4,7.676023006439209,10.523384094238281,9.352632522583008,9.48176383972168,6.4579997062683105,6.800654411315918
2rlw,GST,N,4,7.458270072937012,8.754398345947266,7.142856597900391,8.124788284301758,6.260315418243408,6.485785007476807
2rlw,GST,C,4,9.642021179199219,9.406340599060059,11.172625541687012,11.299314498901367,2.9095144271850586,8.930975914001465
2rlw,MBP,N,4,11.297896385192871,10.625077247619629,12.078752517700195,10.064682006835938,8.904679298400879,7.818009853363037
2rlw,MBP,C,4,8.510875701904297,9.637948989868164,7.2117390632629395,7.524284362792969,,8.467220306396484
2it7,no_scaffold,,114,0.5314280986785889,,0.675567090511322,,2.2021484375,2.969470739364624
2it7,GFP,N,114,0.4485364258289337,0.4556877911090851,0.5590408444404602,0.42507845163345337,3.05192232131958,3.260207414627075
2it7,GFP,C,114,0.563362717628479,0.5402340292930603,0.5704745054244995,0.6219942569732666,2.2490267753601074,3.143099069595337
2it7,SUMO,N,114,13.26955509185791,0.47413012385368347,11.28036117553711,0.8251396417617798,3.286468505859375,2.0469236373901367
2it7,SUMO,C,114,0.7290000915527344,1.1214890480041504,0.5393645763397217,0.518285870552063,1.0520358085632324,3.2739548683166504
2it7,GST,N,114,0.4870096445083618,0.4674047827720642,1.3547484874725342,0.6016764640808105,2.642826795578003,3.005798101425171
2it7,GST,C,114,0.7786706686019897,0.9846248626708984,2.376971483230591,1.6137479543685913,2.16560959815979,3.0514392852783203
2it7,MBP,N,114,12.46522045135498,0.4924551248550415,0.9695493578910828,0.440865695476532,,2.9594995975494385
2it7,MBP,C,114,1.0066801309585571,0.7904862761497498,0.7249720692634583,0.7353615164756775,2.2511844635009766,2.6965491771698
2n2s,no_scaffold,,4,2.345787525177002,,1.6125067472457886,,7.373216152191162,3.4133617877960205
2n2s,GFP,N,4,9.125701904296875,8.465293884277344,12.127392768859863,8.650235176086426,13.349896430969238,3.123711109161377
2n2s,GFP,C,4,12.947065353393555,9.84142017364502,4.430132865905762,2.010634660720825,9.055413246154785,8.090927124023438
2n2s,SUMO,N,4,6.477461338043213,8.047521591186523,6.2841949462890625,2.0315256118774414,15.278339385986328,8.370677947998047
2n2s,SUMO,C,4,8.65498161315918,9.34363079071045,1.996612548828125,2.0974106788635254,10.347193717956543,11.16324234008789
2n2s,GST,N,4,14.998400688171387,13.125930786132812,13.1161527633667,11.948461532592773,12.645261764526367,9.854559898376465
2n2s,GST,C,4,5.91612434387207,10.810141563415527,8.499958992004395,8.800015449523926,10.888368606567383,7.0218281745910645
2n2s,MBP,N,4,12.719437599182129,6.333401203155518,20.21108055114746,3.4321017265319824,9.901552200317383,7.2946858406066895
2n2s,MBP,C,4,5.846930980682373,5.689834117889404,6.652517318725586,11.87013053894043,7.046823978424072,5.049205303192139
2n58,no_scaffold,,1133,1.7385196685791016,,1.9293709993362427,,9.594527244567871,3.495699644088745
2n58,GFP,N,1133,2.4244072437286377,2.257079839706421,2.5239129066467285,2.5720009803771973,9.126623153686523,6.961371898651123
2n58,GFP,C,1133,2.2585577964782715,2.599923849105835,9.368903160095215,9.560212135314941,4.882023811340332,5.760517597198486
2n58,SUMO,N,1133,2.3656082153320312,2.3426856994628906,6.514063835144043,8.011713981628418,9.530688285827637,6.93412446975708
2n58,SUMO,C,1133,2.2706451416015625,2.5783016681671143,8.428523063659668,7.27485990524292,9.484747886657715,5.980480670928955
2n58,GST,N,1133,9.401552200317383,2.418407678604126,5.532615661621094,2.562540292739868,8.653111457824707,7.773530006408691
2n58,GST,C,1133,2.4495534896850586,2.5734448432922363,6.038788318634033,2.7278566360473633,7.842899322509766,5.367636203765869
2n58,MBP,N,1133,2.2131764888763428,2.381408929824829,2.3146491050720215,2.5072953701019287,9.387617111206055,4.414276599884033
2n58,MBP,C,1133,1.953123927116394,2.5664258003234863,2.4977200031280518,2.4184670448303223,9.022199630737305,3.5503017902374268
2ncy,no_scaffold,,3,4.214912414550781,,4.389212608337402,,4.634277820587158,4.449769020080566
2ncy,GFP,N,3,4.482177734375,4.4393768310546875,4.503148078918457,4.481362342834473,4.308298587799072,4.918734073638916
2ncy,GFP,C,3,4.348817348480225,4.24137020111084,4.59935188293457,5.301392078399658,3.841790199279785,3.24631667137146
2ncy,SUMO,N,3,4.607372760772705,4.346475601196289,4.545453071594238,4.513409614562988,4.441814422607422,3.8421225547790527
2ncy,SUMO,C,3,4.332679748535156,4.25748872756958,5.371952056884766,5.05863618850708,4.543551921844482,4.483219623565674
2ncy,GST,N,3,4.395021438598633,4.54419469833374,4.52227258682251,4.529999256134033,3.3650221824645996,4.376558780670166
2ncy,GST,C,3,4.625363826751709,3.5097970962524414,3.6376519203186035,3.4644699096679688,4.189600467681885,3.920030117034912
2ncy,MBP,N,3,7.523284435272217,4.469857215881348,5.815917015075684,4.583342552185059,4.593049049377441,3.9595961570739746
2ncy,MBP,C,3,4.342716217041016,4.604955196380615,4.521424293518066,4.5742950439453125,3.7543447017669678,3.259305953979492
1kgm,no_scaffold,,6504,1.1694891452789307,,2.2200798988342285,,1.7195371389389038,2.0400261878967285
1kgm,GFP,N,6504,1.2056894302368164,1.1414443254470825,1.28907310962677,1.3183406591415405,3.0395939350128174,2.696138381958008
1kgm,GFP,C,6504,1.2547287940979004,1.228827714920044,1.2105224132537842,1.3267946243286133,1.661501407623291,2.3056905269622803
1kgm,SUMO,N,6504,1.5651695728302002,1.3496752977371216,1.1377043724060059,1.4371975660324097,2.199415683746338,1.6633691787719727
1kgm,SUMO,C,6504,1.2331268787384033,1.401240348815918,1.6300114393234253,1.7740559577941895,1.8547182083129883,1.7795835733413696
1kgm,GST,N,6504,1.0814440250396729,1.1477607488632202,1.508844256401062,1.7777400016784668,2.0714199542999268,1.78389573097229
1kgm,GST,C,6504,1.3040118217468262,1.3489677906036377,1.5509551763534546,1.2893056869506836,1.6427809000015259,2.1982574462890625
1kgm,MBP,N,6504,0.9476495981216431,1.0063737630844116,1.1933355331420898,1.247140884399414,,3.07558012008667
1kgm,MBP,C,6504,1.2339473962783813,1.2720986604690552,1.3757069110870361,1.5983233451843262,2.2931201457977295,2.531273603439331
7jia,no_scaffold,,3861,1.8140983581542969,,0.9128609895706177,,2.3671875,1.8815606832504272
7jia,GFP,N,3861,1.7337030172348022,1.9780105352401733,1.4767814874649048,1.6639971733093262,2.0885868072509766,2.536290168762207
7jia,GFP,C,3861,2.0932438373565674,2.087221622467041,1.6626777648925781,1.511321783065796,3.312886953353882,2.134317636489868
7jia,SUMO,N,3861,8.85886001586914,1.6148321628570557,1.4477431774139404,1.5599921941757202,3.986489772796631,7.816603183746338
7jia,SUMO,C,3861,2.021052122116089,2.3328914642333984,1.6945077180862427,1.4253942966461182,10.373356819152832,8.352967262268066
7jia,GST,N,3861,1.7336329221725464,2.004396677017212,1.6553690433502197,1.6525856256484985,,1.9019856452941895
7jia,GST,C,3861,1.8516207933425903,2.4090113639831543,2.1485674381256104,1.7392748594284058,3.371157646179199,5.278496265411377
7jia,MBP,N,3861,8.948811531066895,1.75041925907135,12.343894004821777,1.553345799446106,3.5869953632354736,3.8809773921966553
7jia,MBP,C,3861,2.1260037422180176,1.874802827835083,1.9657870531082153,1.8677173852920532,,1.9972007274627686
1vtp,no_scaffold,,4,3.1065545082092285,,2.3020052909851074,,3.409287691116333,3.4069929122924805
1vtp,GFP,N,4,3.361416816711426,3.6342430114746094,3.4037132263183594,3.3657023906707764,3.263051986694336,3.979682683944702
1vtp,GFP,C,4,3.3940019607543945,3.3365654945373535,3.4715845584869385,3.5277020931243896,3.0801515579223633,3.300659656524658
1vtp,SUMO,N,4,3.5458199977874756,3.320828914642334,7.106509685516357,3.3729825019836426,3.493900775909424,3.7719149589538574
1vtp,SUMO,C,4,3.233924627304077,3.3591268062591553,2.887437343597412,8.522788047790527,3.0759997367858887,3.398993968963623
1vtp,GST,N,4,3.490589141845703,3.5004873275756836,3.590522050857544,3.448906898498535,3.646268367767334,3.6579301357269287
1vtp,GST,C,4,3.5358057022094727,4.922389030456543,3.4243686199188232,3.5604913234710693,2.8352103233337402,3.36283278465271
1vtp,MBP,N,4,3.414553165435791,3.776921510696411,3.4042255878448486,3.424712896347046,,4.140072822570801
1vtp,MBP,C,4,3.4288265705108643,3.4708688259124756,3.3930137157440186,3.3909590244293213,3.0866663455963135,2.7837414741516113
2gp8,no_scaffold,,111,2.4024040699005127,,1.6917972564697266,,2.3144335746765137,2.3161814212799072
2gp8,GFP,N,111,2.337456226348877,1.6580721139907837,3.5152294635772705,3.5013577938079834,2.2259693145751953,5.434924125671387
2gp8,GFP,C,111,2.3832497596740723,2.372549533843994,2.082045793533325,2.2410285472869873,2.3935463428497314,2.2763988971710205
2gp8,SUMO,N,111,2.1876494884490967,2.5389394760131836,2.3889172077178955,3.7905941009521484,2.2803657054901123,3.4035251140594482
2gp8,SUMO,C,111,1.8185325860977173,2.306749105453491,2.441281795501709,2.63047456741333,2.1371216773986816,2.5483455657958984
2gp8,GST,N,111,2.008568525314331,2.4411706924438477,3.743140935897827,2.9813475608825684,1.9093648195266724,2.3768978118896484
2gp8,GST,C,111,3.085905075073242,3.8283255100250244,2.3683393001556396,2.4999308586120605,2.1268091201782227,3.4901297092437744
2gp8,MBP,N,111,2.321833848953247,2.4653542041778564,2.156707763671875,4.061656475067139,,4.224481582641602
2gp8,MBP,C,111,2.3617143630981445,2.376322031021118,2.242917060852051,2.235441207885742,2.2801339626312256,4.712884902954102
2n5q,no_scaffold,,10,1.490273118019104,,1.3549275398254395,,2.182565450668335,2.1332898139953613
2n5q,GFP,N,10,7.963720321655273,5.608644485473633,7.640209197998047,7.200374126434326,1.9617512226104736,2.2320306301116943
2n5q,GFP,C,10,1.7329236268997192,6.505136966705322,7.2795820236206055,6.467198371887207,2.2471234798431396,2.5715720653533936
2n5q,SUMO,N,10,9.0147123336792,8.493651390075684,7.577184677124023,7.496344089508057,2.006676197052002,7.59902286529541
2n5q,SUMO,C,10,2.060746192932129,2.540792465209961,8.047090530395508,1.3506630659103394,1.7836220264434814,8.191513061523438
2n5q,GST,N,10,8.57056713104248,1.3348270654678345,9.088170051574707,7.328858375549316,11.511474609375,13.542890548706055
2n5q,GST,C,10,7.750773906707764,7.496682167053223,8.124183654785156,,11.247798919677734,8.872854232788086
2n5q,MBP,N,10,8.493921279907227,1.4854226112365723,9.861833572387695,8.10463809967041,2.0792644023895264,8.05546760559082
2n5q,MBP,C,10,7.290069580078125,1.237956166267395,7.74669885635376,1.2383953332901,1.7721052169799805,8.121439933776855
2n1c,no_scaffold,,12,4.012916564941406,,3.9932358264923096,,8.308588981628418,6.160327911376953
2n1c,GFP,N,12,10.363226890563965,10.130583763122559,10.39665412902832,9.366392135620117,8.245219230651855,5.1814494132995605
2n1c,GFP,C,12,7.823274612426758,6.523757457733154,9.09075927734375,9.503883361816406,9.466866493225098,5.6741042137146
2n1c,SUMO,N,12,9.607365608215332,6.283585548400879,10.756360054016113,9.260481834411621,7.597919464111328,6.2676801681518555
2n1c,SUMO,C,12,8.202789306640625,5.248834133148193,6.715743064880371,7.970461845397949,5.848517894744873,7.520349979400635
2n1c,GST,N,12,10.247668266296387,10.185820579528809,8.864493370056152,7.780963897705078,8.083375930786133,6.9539875984191895
2n1c,GST,C,12,5.381018161773682,5.085304260253906,7.167314529418945,7.5291876792907715,7.219857215881348,5.595319747924805
2n1c,MBP,N,12,8.518418312072754,6.379962921142578,10.816505432128906,7.788301944732666,9.572714805603027,7.578769207000732
2n1c,MBP,C,12,10.150162696838379,9.0635347366333,6.598494052886963,6.592257022857666,4.798737049102783,4.278048992156982
1jrj,no_scaffold,,1789,2.9141452312469482,,3.2912912368774414,,2.44974684715271,5.449792861938477
1jrj,GFP,N,1789,2.538581609725952,2.5130107402801514,2.0737671852111816,2.0781805515289307,5.124223232269287,6.491300582885742
1jrj,GFP,C,1789,1.901296854019165,8.058404922485352,2.643681049346924,6.065464973449707,6.017545223236084,6.968847274780273
1jrj,SUMO,N,1789,5.773131370544434,3.592961311340332,5.970453262329102,5.387707233428955,5.652927875518799,4.056718826293945
1jrj,SUMO,C,1789,3.8632760047912598,3.018089532852173,2.9100890159606934,3.144244432449341,7.278521537780762,5.2066521644592285
1jrj,GST,N,1789,2.387053966522217,2.2358596324920654,6.63828706741333,2.399223566055298,6.105950832366943,5.729434967041016
1jrj,GST,C,1789,4.752570152282715,3.7914376258850098,3.6501517295837402,3.659519910812378,4.9948272705078125,4.813584327697754
1jrj,MBP,N,1789,4.949228763580322,2.4600276947021484,6.485445499420166,2.007357358932495,,4.091238021850586
1jrj,MBP,C,1789,2.725884199142456,2.683596611022949,2.3403079509735107,2.436680793762207,7.602884769439697,5.469878196716309
2lcm,no_scaffold,,0,4.12120246887207,,2.083153247833252,,4.673923015594482,4.3890910148620605
2lcm,GFP,N,0,11.50588607788086,9.399539947509766,10.620996475219727,10.633600234985352,3.9119315147399902,4.476856708526611
2lcm,GFP,C,0,10.561150550842285,10.225471496582031,10.241559982299805,7.840886116027832,6.78007173538208,5.722799777984619
2lcm,SUMO,N,0,5.7763214111328125,6.507676124572754,10.236024856567383,5.346144676208496,8.296239852905273,5.036807060241699
2lcm,SUMO,C,0,7.566924095153809,6.989283561706543,6.789332866668701,6.613624095916748,7.744556427001953,4.4213032722473145
2lcm,GST,N,0,10.708759307861328,12.134580612182617,12.217395782470703,12.964791297912598,8.547029495239258,4.665648937225342
2lcm,GST,C,0,7.65500020980835,7.483530044555664,8.227577209472656,7.208771228790283,8.74109172821045,6.4732489585876465
2lcm,MBP,N,0,11.35936450958252,10.85773754119873,12.809680938720703,12.006256103515625,4.750739574432373,5.03169584274292
2lcm,MBP,C,0,7.238979339599609,7.392952919006348,7.0545172691345215,7.305742263793945,7.151888847351074,7.726187705993652
1kwe,no_scaffold,,57,1.9798908233642578,,1.720144271850586,,2.8184659481048584,2.6959431171417236
1kwe,GFP,N,57,3.0931003093719482,3.137385368347168,2.8259687423706055,3.3738315105438232,7.467304706573486,4.866136074066162
1kwe,GFP,C,57,4.006337642669678,3.1926863193511963,2.8293168544769287,9.915484428405762,2.8931851387023926,3.8834028244018555
1kwe,SUMO,N,57,2.940985918045044,3.3343968391418457,2.9042727947235107,3.2625515460968018,4.3899827003479,3.0133790969848633
1kwe,SUMO,C,57,3.366166114807129,2.9655563831329346,2.8310492038726807,2.254270553588867,4.716933250427246,4.0885162353515625
1kwe,GST,N,57,2.887119770050049,2.950227737426758,2.705857753753662,3.0454187393188477,4.887763500213623,6.340407371520996
1kwe,GST,C,57,4.094053745269775,4.242743015289307,4.924757480621338,3.040137529373169,4.10086727142334,3.884908437728882
1kwe,MBP,N,57,3.4467506408691406,2.614593505859375,2.759967088699341,2.5423483848571777,,4.8886189460754395
1kwe,MBP,C,57,2.4518752098083496,2.397394895553589,2.409061908721924,2.4464945793151855,2.698460578918457,2.3411061763763428
1lyp,no_scaffold,,1,1.3544327020645142,,0.8860655426979065,,1.8282928466796875,2.214050769805908
1lyp,GFP,N,1,1.6219478845596313,2.1878468990325928,1.844694972038269,1.9772660732269287,1.8478516340255737,1.7490825653076172
1lyp,GFP,C,1,1.9124586582183838,1.8705086708068848,1.85747492313385,1.9502363204956055,3.7614636421203613,2.8923873901367188
1lyp,SUMO,N,1,1.4877192974090576,1.5958061218261719,1.55763840675354,1.324349284172058,1.9652373790740967,1.2106666564941406
1lyp,SUMO,C,1,1.6647250652313232,1.814968466758728,1.7285890579223633,1.703993320465088,1.7353954315185547,3.1624910831451416
1lyp,GST,N,1,1.9922056198120117,1.5906614065170288,1.5954601764678955,1.4623243808746338,3.6214301586151123,2.462172031402588
1lyp,GST,C,1,1.8765957355499268,1.9144172668457031,1.7817293405532837,1.7575013637542725,2.0338473320007324,3.4363224506378174
1lyp,MBP,N,1,3.1407394409179688,1.7964732646942139,2.538891553878784,1.691393494606018,,3.022512912750244
1lyp,MBP,C,1,1.8388972282409668,1.8405683040618896,1.6582598686218262,1.6601864099502563,2.501802921295166,4.049543857574463
2kwz,no_scaffold,,792,4.148118495941162,,3.910817861557007,,4.082236289978027,5.359985828399658
2kwz,GFP,N,792,4.322638511657715,4.332589149475098,4.642134666442871,4.720583915710449,8.251529693603516,5.852843284606934
2kwz,GFP,C,792,4.296734809875488,4.3606276512146,4.526431083679199,4.479299545288086,7.367565155029297,5.345449447631836
2kwz,SUMO,N,792,4.087555408477783,4.015556335449219,3.965362787246704,4.116894721984863,5.732577800750732,5.60205078125
2kwz,SUMO,C,792,4.03603458404541,4.0982513427734375,4.325122833251953,4.147444725036621,3.9854328632354736,4.705142498016357
2kwz,GST,N,792,4.537469863891602,4.510850429534912,4.252140522003174,4.69923734664917,7.480179309844971,5.808899402618408
2kwz,GST,C,792,4.9022369384765625,5.002979755401611,5.419619083404541,5.050291061401367,4.904731273651123,4.853357315063477
2kwz,MBP,N,792,4.705233097076416,5.282646656036377,4.918459415435791,5.141374111175537,6.684532165527344,5.598505020141602
2kwz,MBP,C,792,4.8967084884643555,5.047450542449951,5.018028736114502,4.853399276733398,4.09922456741333,6.345463752746582
2kgu,no_scaffold,,28,1.4070488214492798,,1.0836777687072754,,5.090077877044678,1.148008108139038
2kgu,GFP,N,28,4.941920280456543,4.840483665466309,6.704981803894043,4.960590839385986,1.4510396718978882,1.3854081630706787
2kgu,GFP,C,28,1.321026086807251,6.6284685134887695,4.830872535705566,4.816515922546387,1.7189189195632935,7.3879804611206055
2kgu,SUMO,N,28,5.106188774108887,5.025121688842773,6.078702926635742,6.206292629241943,1.1004823446273804,5.306972503662109
2kgu,SUMO,C,28,5.590549945831299,4.963772773742676,1.3899857997894287,1.368337631225586,4.754425525665283,1.2650550603866577
2kgu,GST,N,28,4.964565753936768,4.6731767654418945,4.95358419418335,6.94008207321167,1.1898421049118042,1.465059518814087
2kgu,GST,C,28,4.75872802734375,4.853961944580078,4.9927215576171875,4.975558280944824,1.298069953918457,1.739886999130249
2kgu,MBP,N,28,6.54081392288208,4.770875453948975,4.918843746185303,7.186972141265869,,1.7747962474822998
2kgu,MBP,C,28,3.909959077835083,6.12560510635376,6.8524956703186035,4.849678039550781,1.5789960622787476,3.6996772289276123
2mvj,no_scaffold,,110,1.539629578590393,,1.3805357217788696,,1.6339478492736816,1.6462326049804688
2mvj,GFP,N,110,6.024913311004639,6.0833821296691895,6.713290691375732,9.122679710388184,7.5441575050354,3.7673873901367188
2mvj,GFP,C,110,1.6086180210113525,1.8021211624145508,1.8206908702850342,1.7756415605545044,2.4051425457000732,4.452301502227783
2mvj,SUMO,N,110,3.1411993503570557,2.749561071395874,3.32143497467041,2.8997859954833984,1.7176436185836792,2.6274099349975586
2mvj,SUMO,C,110,1.780418872833252,1.715408205986023,1.5245776176452637,1.8490880727767944,1.6696711778640747,1.5963082313537598
2mvj,GST,N,110,1.0804141759872437,3.9324915409088135,1.645698070526123,2.939821720123291,7.115458011627197,2.4016451835632324
2mvj,GST,C,110,1.7404314279556274,1.5918364524841309,2.0459346771240234,2.6880476474761963,1.7995680570602417,2.145765542984009
2mvj,MBP,N,110,9.347345352172852,5.468663215637207,2.2984039783477783,4.784724712371826,1.9770879745483398,3.175257444381714
2mvj,MBP,C,110,1.6422652006149292,1.3947539329528809,1.5150331258773804,3.9972784519195557,2.180037021636963,2.141554832458496
2lzq,no_scaffold,,0,2.088848114013672,,1.1291183233261108,,2.451153516769409,2.5193443298339844
2lzq,GFP,N,0,2.1668217182159424,2.3685123920440674,3.7680554389953613,3.6735198497772217,7.248859405517578,5.355151653289795
2lzq,GFP,C,0,1.9722905158996582,2.32344388961792,1.9126611948013306,2.282866954803467,6.994194507598877,4.602693557739258
2lzq,SUMO,N,0,2.3190300464630127,2.339514970779419,2.52657151222229,2.6308367252349854,3.274644374847412,3.2467167377471924
2lzq,SUMO,C,0,2.1393113136291504,2.192322015762329,2.7772397994995117,2.734010934829712,1.6525068283081055,4.075771808624268
2lzq,GST,N,0,1.9243501424789429,1.8293954133987427,1.6784337759017944,2.0178024768829346,4.685095310211182,2.754506826400757
2lzq,GST,C,0,4.427311420440674,4.398054599761963,3.6997673511505127,3.4680845737457275,2.1087071895599365,2.3370659351348877
2lzq,MBP,N,0,6.256511688232422,1.7209168672561646,4.205028533935547,2.0684173107147217,2.4847986698150635,3.23657488822937
